session,gameNum,costCond,visibilityCond,purpleBackpackSize,purpleEnergy,redBackpackSize,redEnergy,purpHelpFirst,redHelpFirst,purpAlsoHelp,redAlsoHelp,nRedVeg,nPurpVeg,patchUniformity,nPatches,patchSize
s1l3iQC1AEnUJ5,11,0,0,4,42,4,33,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
sHlPosOc3ofSEM,0,1,1,3,0,5,0,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
sHlPosOc3ofSEM,1,1,1,3,8,5,42,0,0,0,0,4,4,1,2,"4,4"
sHlPosOc3ofSEM,2,1,1,3,4,5,41,0,0,0,0,3,5,1,2,"3,5"
sHlPosOc3ofSEM,3,1,1,3,42,5,28,1,0,-1,0,4,4,0,2,"4,4"
sHlPosOc3ofSEM,4,1,1,3,0,5,0,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
sHlPosOc3ofSEM,5,1,1,3,0,5,0,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
sHlPosOc3ofSEM,6,1,1,3,0,5,36,0,0,0,0,3,5,1,2,"5,3"
sHlPosOc3ofSEM,7,1,1,3,46,5,48,0,0,0,0,5,3,1,2,"5,3"
sHlPosOc3ofSEM,8,1,1,3,2,5,0,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
sHlPosOc3ofSEM,9,1,1,3,37,5,32,1,0,-1,0,4,4,1,2,"4,4"
sHlPosOc3ofSEM,10,1,1,3,41,5,48,0,0,0,0,5,3,1,2,"3,5"
sHlPosOc3ofSEM,11,1,1,3,37,5,32,1,0,-1,0,4,4,0,2,"4,4"
sQEPerAS4yJ951,0,0,1,4,71,4,74,0,0,0,0,4,4,1,2,"4,4"
sQEPerAS4yJ951,1,0,1,4,71,4,74,0,0,0,0,4,4,1,2,"4,4"
sQEPerAS4yJ951,2,0,1,4,63,4,52,0,0,0,0,5,3,1,2,"3,5"
sQEPerAS4yJ951,3,0,1,4,26,4,39,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
sQEPerAS4yJ951,4,0,1,4,45,4,43,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
sQEPerAS4yJ951,5,0,1,4,63,4,56,0,0,0,0,5,3,1,2,"5,3"
sQEPerAS4yJ951,6,0,1,4,63,4,64,0,0,0,0,4,4,0,2,"4,4"
sQEPerAS4yJ951,7,0,1,4,52,4,68,0,0,0,0,3,5,1,2,"5,3"
sQEPerAS4yJ951,8,0,1,4,52,4,63,0,0,0,0,3,5,1,2,"3,5"
sQEPerAS4yJ951,9,0,1,4,46,4,47,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
sQEPerAS4yJ951,10,0,1,4,64,4,63,0,0,0,0,4,4,0,2,"4,4"
sQEPerAS4yJ951,11,0,1,4,23,4,39,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
sSDj42w2GOzQgp,0,1,1,3,0,5,17,0,0,0,0,4,4,0,2,"4,4"
sSDj42w2GOzQgp,1,1,1,3,41,5,0,1,0,-1,0,4,4,1,2,"4,4"
sSDj42w2GOzQgp,2,1,1,3,0,5,0,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
sSDj42w2GOzQgp,3,1,1,3,0,5,0,1,0,-1,0,7,7,1,5,"3,2,2,2,2,3"
sSDj42w2GOzQgp,4,1,1,3,31,5,0,1,0,-1,0,3,5,1,2,"5,3"
sSDj42w2GOzQgp,5,1,1,3,0,5,0,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
sSDj42w2GOzQgp,6,1,1,3,0,5,0,0,0,0,0,3,5,1,2,"3,5"
sSDj42w2GOzQgp,7,1,1,3,8,5,42,0,0,0,0,4,4,1,2,"4,4"
sSDj42w2GOzQgp,8,1,1,3,46,5,48,0,0,0,0,5,3,1,2,"5,3"
sSDj42w2GOzQgp,9,1,1,3,0,5,0,1,0,-1,0,7,7,1,5,"3,2,2,2,2,3"
sSDj42w2GOzQgp,10,1,1,3,3,5,42,1,0,-1,1,4,4,0,2,"4,4"
sSDj42w2GOzQgp,11,1,1,3,41,5,48,0,0,0,0,5,3,1,2,"3,5"
sUySWjJjb9YD4I,0,1,1,4,0,4,37,0,1,0,-1,4,4,0,2,"4,4"
sUySWjJjb9YD4I,1,1,1,4,0,4,17,0,1,0,-1,4,4,0,2,"4,4"
sUySWjJjb9YD4I,2,1,1,4,42,4,48,0,0,0,0,4,4,1,2,"4,4"
sUySWjJjb9YD4I,3,1,1,4,0,4,0,0,1,0,-1,7,7,0,5,"3,2,2,2,2,3"
sUySWjJjb9YD4I,4,1,1,4,30,4,48,0,1,0,-1,5,3,1,2,"5,3"
sUySWjJjb9YD4I,5,1,1,4,0,4,0,0,1,0,-1,7,7,0,5,"3,2,2,2,2,3"
sUySWjJjb9YD4I,6,1,1,4,48,4,30,1,0,-1,0,3,5,1,2,"5,3"
sUySWjJjb9YD4I,7,1,1,4,42,4,48,0,0,0,0,4,4,1,2,"4,4"
sUySWjJjb9YD4I,8,1,1,4,52,4,26,1,0,-1,0,3,5,1,2,"3,5"
sUySWjJjb9YD4I,9,1,1,4,26,4,48,0,1,0,-1,5,3,1,2,"3,5"
sUySWjJjb9YD4I,10,1,1,4,0,4,0,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
sUySWjJjb9YD4I,11,1,1,4,0,4,0,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
saQjVVcdrtHlWc,0,1,1,4,16,4,9,0,0,0,0,4,4,0,2,"4,4"
saQjVVcdrtHlWc,1,1,1,4,42,4,48,0,0,0,0,4,4,1,2,"4,4"
saQjVVcdrtHlWc,2,1,1,4,0,4,0,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
saQjVVcdrtHlWc,3,1,1,4,0,4,0,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
saQjVVcdrtHlWc,4,1,1,4,4,4,30,1,0,-1,0,3,5,1,2,"5,3"
saQjVVcdrtHlWc,5,1,1,4,0,4,0,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
saQjVVcdrtHlWc,6,1,1,4,26,4,44,1,0,-1,1,3,5,1,2,"3,5"
saQjVVcdrtHlWc,7,1,1,4,48,4,42,0,0,0,0,4,4,1,2,"4,4"
saQjVVcdrtHlWc,8,1,1,4,26,4,28,1,0,-1,1,5,3,1,2,"5,3"
saQjVVcdrtHlWc,9,1,1,4,0,4,0,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
saQjVVcdrtHlWc,10,1,1,4,48,4,42,1,0,-1,1,4,4,0,2,"4,4"
saQjVVcdrtHlWc,11,1,1,4,40,4,26,0,1,1,-1,5,3,1,2,"3,5"
sdNusyrc7WKwEn,0,0,0,3,23,5,16,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
sdNusyrc7WKwEn,1,0,0,3,39,5,58,1,0,-1,0,3,5,1,2,"5,3"
sdNusyrc7WKwEn,2,0,0,3,71,5,60,1,0,-1,0,3,5,1,2,"3,5"
sdNusyrc7WKwEn,3,0,0,3,66,5,74,0,0,0,0,5,3,1,2,"3,5"
sdNusyrc7WKwEn,4,0,0,3,37,5,34,1,0,-1,0,7,7,1,5,"3,2,2,2,2,3"
sdNusyrc7WKwEn,5,0,0,3,73,5,64,1,0,-1,0,4,4,1,2,"4,4"
sdNusyrc7WKwEn,6,0,0,3,19,5,21,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
sdNusyrc7WKwEn,7,0,0,3,58,5,71,0,1,0,-1,5,3,1,2,"5,3"
sdNusyrc7WKwEn,8,0,0,3,69,5,64,1,0,-1,0,4,4,1,2,"4,4"
sdNusyrc7WKwEn,9,0,0,3,73,5,62,0,1,1,-1,4,4,0,2,"4,4"
sdNusyrc7WKwEn,10,0,0,3,16,5,17,1,0,-1,0,7,7,0,5,"3,2,2,2,2,3"
sdNusyrc7WKwEn,11,0,0,3,54,5,56,0,0,0,0,4,4,0,2,"4,4"
smzTCpjQjzO75w,0,1,0,4,0,4,0,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
smzTCpjQjzO75w,1,1,0,4,42,4,12,1,0,-1,0,3,5,1,2,"5,3"
smzTCpjQjzO75w,2,1,0,4,48,4,42,0,1,1,-1,4,4,0,2,"4,4"
smzTCpjQjzO75w,3,1,0,4,48,4,42,0,1,1,-1,4,4,0,2,"4,4"
smzTCpjQjzO75w,4,1,0,4,30,4,48,0,1,0,-1,5,3,1,2,"5,3"
smzTCpjQjzO75w,5,1,0,4,42,4,48,0,0,0,0,4,4,1,2,"4,4"
smzTCpjQjzO75w,6,1,0,4,0,4,0,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
smzTCpjQjzO75w,7,1,0,4,48,4,42,0,0,0,0,4,4,1,2,"4,4"
smzTCpjQjzO75w,8,1,0,4,46,4,32,1,0,-1,0,3,5,1,2,"3,5"
smzTCpjQjzO75w,9,1,0,4,26,4,52,0,1,0,-1,5,3,1,2,"3,5"
smzTCpjQjzO75w,10,1,0,4,0,4,0,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
smzTCpjQjzO75w,11,1,0,4,0,4,0,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
t6L8f69NEHDL7V,0,0,0,3,54,5,71,0,0,0,0,4,4,1,2,"4,4"
t6L8f69NEHDL7V,1,0,0,3,63,5,43,1,0,-1,0,4,4,1,2,"4,4"
t6L8f69NEHDL7V,2,0,0,3,68,5,74,0,0,0,0,5,3,1,2,"3,5"
t6L8f69NEHDL7V,3,0,0,3,0,5,19,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
t6L8f69NEHDL7V,4,0,0,3,31,5,28,1,0,-1,0,7,7,1,5,"3,2,2,2,2,3"
t6L8f69NEHDL7V,5,0,0,3,68,5,74,0,0,0,0,5,3,1,2,"5,3"
t6L8f69NEHDL7V,6,0,0,3,63,5,54,1,0,-1,0,4,4,0,2,"4,4"
t6L8f69NEHDL7V,7,0,0,3,73,5,64,1,0,-1,0,3,5,1,2,"5,3"
t6L8f69NEHDL7V,8,0,0,3,73,5,66,1,0,-1,0,3,5,1,2,"3,5"
t6L8f69NEHDL7V,9,0,0,3,45,5,38,1,0,-1,0,7,7,1,5,"3,2,2,2,2,3"
t6L8f69NEHDL7V,10,0,0,3,61,5,64,1,0,-1,0,4,4,0,2,"4,4"
t6L8f69NEHDL7V,11,0,0,3,38,5,32,1,0,-1,0,7,7,0,5,"3,2,2,2,2,3"
tPOTp95eOzplmR,0,0,1,4,45,4,56,0,0,0,0,3,5,1,2,"3,5"
tPOTp95eOzplmR,1,0,1,4,61,4,66,0,0,0,0,4,4,0,2,"4,4"
tPOTp95eOzplmR,2,0,1,4,31,4,17,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
tPOTp95eOzplmR,3,0,1,4,31,4,38,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
tPOTp95eOzplmR,4,0,1,4,68,4,50,0,0,0,0,5,3,1,2,"3,5"
tPOTp95eOzplmR,5,0,1,4,74,4,71,0,0,0,0,4,4,1,2,"4,4"
tPOTp95eOzplmR,6,0,1,4,74,4,71,0,0,0,0,4,4,1,2,"4,4"
tPOTp95eOzplmR,7,0,1,4,66,4,61,0,0,0,0,4,4,0,2,"4,4"
tPOTp95eOzplmR,8,0,1,4,52,4,63,0,0,0,0,3,5,1,2,"5,3"
tPOTp95eOzplmR,9,0,1,4,26,4,45,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
tPOTp95eOzplmR,10,0,1,4,45,4,48,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
tPOTp95eOzplmR,11,0,1,4,63,4,52,0,0,0,0,5,3,1,2,"5,3"
tQtlXcPITugmWr,0,1,0,4,0,4,0,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
tQtlXcPITugmWr,1,1,0,4,42,4,48,0,0,0,0,4,4,1,2,"4,4"
tQtlXcPITugmWr,2,1,0,4,8,4,46,0,1,0,-1,5,3,1,2,"5,3"
tQtlXcPITugmWr,3,1,0,4,48,4,42,1,0,-1,1,4,4,0,2,"4,4"
tQtlXcPITugmWr,4,1,0,4,48,4,42,0,1,1,-1,4,4,0,2,"4,4"
tQtlXcPITugmWr,5,1,0,4,0,4,0,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
tQtlXcPITugmWr,6,1,0,4,42,4,28,1,0,-1,0,3,5,1,2,"3,5"
tQtlXcPITugmWr,7,1,0,4,48,4,26,0,1,1,-1,5,3,1,2,"3,5"
tQtlXcPITugmWr,8,1,0,4,0,4,0,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
tQtlXcPITugmWr,9,1,0,4,0,4,0,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
tQtlXcPITugmWr,10,1,0,4,42,4,36,1,0,-1,0,3,5,1,2,"5,3"
tQtlXcPITugmWr,11,1,0,4,48,4,42,0,0,0,0,4,4,1,2,"4,4"
tTzWVUafBlblR7,0,0,1,4,46,4,29,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
tTzWVUafBlblR7,1,0,1,4,74,4,71,0,0,0,0,4,4,1,2,"4,4"
tTzWVUafBlblR7,2,0,1,4,52,4,63,0,0,0,0,3,5,1,2,"5,3"
tTzWVUafBlblR7,3,0,1,4,68,4,71,0,1,0,-1,5,3,1,2,"5,3"
tTzWVUafBlblR7,4,0,1,4,71,4,74,0,0,0,0,4,4,1,2,"4,4"
tTzWVUafBlblR7,5,0,1,4,34,4,35,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
tTzWVUafBlblR7,6,0,1,4,31,4,32,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
tTzWVUafBlblR7,7,0,1,4,48,4,45,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
tTzWVUafBlblR7,8,0,1,4,64,4,71,0,1,0,-1,5,3,1,2,"3,5"
tTzWVUafBlblR7,9,0,1,4,66,4,59,0,0,0,0,4,4,0,2,"4,4"
tTzWVUafBlblR7,10,0,1,4,74,4,63,1,0,-1,0,3,5,1,2,"3,5"
tTzWVUafBlblR7,11,0,1,4,64,4,63,0,0,0,0,4,4,0,2,"4,4"
taclqy4j1clbux,0,0,1,5,59,3,54,0,0,0,0,4,4,0,2,"4,4"
taclqy4j1clbux,1,0,1,5,19,3,36,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
taclqy4j1clbux,2,0,1,5,71,3,54,0,0,0,0,4,4,1,2,"4,4"
taclqy4j1clbux,3,0,1,5,71,3,52,0,0,0,0,4,4,1,2,"4,4"
taclqy4j1clbux,4,0,1,5,63,3,52,0,0,0,0,4,4,0,2,"4,4"
taclqy4j1clbux,5,0,1,5,26,3,26,1,0,-1,0,7,7,1,5,"3,2,2,2,2,3"
taclqy4j1clbux,6,0,1,5,74,3,68,0,0,0,0,3,5,1,2,"5,3"
taclqy4j1clbux,7,0,1,5,23,3,14,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
taclqy4j1clbux,8,0,1,5,63,3,52,0,0,0,0,5,3,1,2,"5,3"
taclqy4j1clbux,9,0,1,5,42,3,41,1,0,-1,1,5,3,1,2,"3,5"
taclqy4j1clbux,10,0,1,5,44,3,45,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
taclqy4j1clbux,11,0,1,5,74,3,68,0,0,0,0,3,5,1,2,"3,5"
tgXnJilmKnniRs,0,0,1,5,45,3,24,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
tgXnJilmKnniRs,1,0,1,5,71,3,54,0,0,0,0,4,4,1,2,"4,4"
tgXnJilmKnniRs,2,0,1,5,74,3,68,0,0,0,0,3,5,1,2,"5,3"
tgXnJilmKnniRs,3,0,1,5,68,3,54,0,0,0,0,5,3,1,2,"5,3"
tgXnJilmKnniRs,4,0,1,5,66,3,52,0,0,0,0,4,4,1,2,"4,4"
tgXnJilmKnniRs,5,0,1,5,31,3,22,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
tgXnJilmKnniRs,6,0,1,5,26,3,17,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
tgXnJilmKnniRs,7,0,1,5,40,3,34,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
tgXnJilmKnniRs,8,0,1,5,63,3,52,0,0,0,0,5,3,1,2,"3,5"
tgXnJilmKnniRs,9,0,1,5,58,3,52,0,0,0,0,4,4,0,2,"4,4"
tgXnJilmKnniRs,10,0,1,5,74,3,73,0,0,0,0,3,5,1,2,"3,5"
tgXnJilmKnniRs,11,0,1,5,61,3,54,0,0,0,0,4,4,0,2,"4,4"
tifOihlQXXepB0,0,1,0,3,0,5,28,0,1,1,-1,4,4,1,2,"4,4"
tifOihlQXXepB0,1,1,0,3,4,5,42,0,0,0,0,4,4,1,2,"4,4"
tifOihlQXXepB0,2,1,0,3,42,5,48,0,0,0,0,5,3,1,2,"3,5"
tifOihlQXXepB0,3,1,0,3,0,5,0,1,0,-1,0,7,7,0,5,"3,2,2,2,2,3"
tifOihlQXXepB0,4,1,0,3,0,5,0,1,0,-1,0,7,7,1,5,"3,2,2,2,2,3"
tifOihlQXXepB0,5,1,0,3,46,5,48,0,0,0,0,5,3,1,2,"5,3"
tifOihlQXXepB0,6,1,0,3,42,5,28,1,0,-1,0,4,4,0,2,"4,4"
tifOihlQXXepB0,7,1,0,3,42,5,24,1,0,-1,0,3,5,1,2,"5,3"
tifOihlQXXepB0,8,1,0,3,37,5,48,0,1,1,-1,3,5,1,2,"3,5"
tifOihlQXXepB0,9,1,0,3,0,5,0,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
tifOihlQXXepB0,10,1,0,3,37,5,28,1,0,-1,0,4,4,0,2,"4,4"
tifOihlQXXepB0,11,1,0,3,0,5,0,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
tjLeadeIXDhNcj,0,1,1,5,48,3,37,0,0,0,0,3,5,1,2,"5,3"
tjLeadeIXDhNcj,1,1,1,5,16,3,0,0,0,0,0,4,4,0,2,"4,4"
tjLeadeIXDhNcj,2,1,1,5,22,3,3,0,0,0,0,4,4,0,2,"4,4"
tjLeadeIXDhNcj,3,1,1,5,0,3,0,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
tjLeadeIXDhNcj,4,1,1,5,40,3,37,0,0,0,0,3,5,1,2,"3,5"
tjLeadeIXDhNcj,5,1,1,5,0,3,0,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
tjLeadeIXDhNcj,6,1,1,5,41,3,4,0,0,0,0,5,3,1,2,"3,5"
tjLeadeIXDhNcj,7,1,1,5,42,3,4,0,0,0,0,4,4,1,2,"4,4"
tjLeadeIXDhNcj,8,1,1,5,0,3,0,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
tjLeadeIXDhNcj,9,1,1,5,0,3,0,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
tjLeadeIXDhNcj,10,1,1,5,36,3,0,0,0,0,0,5,3,1,2,"5,3"
tjLeadeIXDhNcj,11,1,1,5,42,3,8,0,0,0,0,4,4,1,2,"4,4"
tk9UcqRWbZZjmb,0,0,1,4,64,4,47,1,0,-1,0,3,5,1,2,"3,5"
tk9UcqRWbZZjmb,1,0,1,4,37,4,41,0,1,1,-1,4,4,0,2,"4,4"
tk9UcqRWbZZjmb,2,0,1,4,42,4,35,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
tk9UcqRWbZZjmb,3,0,1,4,46,4,33,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
tk9UcqRWbZZjmb,4,0,1,4,61,4,64,0,1,1,-1,5,3,1,2,"3,5"
tk9UcqRWbZZjmb,5,0,1,4,74,4,71,0,0,0,0,4,4,1,2,"4,4"
tk9UcqRWbZZjmb,6,0,1,4,74,4,71,0,0,0,0,4,4,1,2,"4,4"
tk9UcqRWbZZjmb,7,0,1,4,71,4,74,0,1,1,-1,4,4,0,2,"4,4"
tk9UcqRWbZZjmb,8,0,1,4,74,4,65,1,0,-1,0,3,5,1,2,"5,3"
tk9UcqRWbZZjmb,9,0,1,4,48,4,43,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
tk9UcqRWbZZjmb,10,0,1,4,43,4,34,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
tk9UcqRWbZZjmb,11,0,1,4,46,4,58,0,1,0,-1,5,3,1,2,"5,3"
tmdsDcY2zwomgI,0,0,1,3,50,5,69,0,0,0,0,4,4,1,2,"4,4"
tmdsDcY2zwomgI,1,0,1,3,52,5,71,0,0,0,0,4,4,1,2,"4,4"
tmdsDcY2zwomgI,2,0,1,3,71,5,74,0,0,0,0,5,3,1,2,"3,5"
tmdsDcY2zwomgI,3,0,1,3,20,5,27,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
tmdsDcY2zwomgI,4,0,1,3,30,5,45,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
tmdsDcY2zwomgI,5,0,1,3,58,5,71,0,1,0,-1,5,3,1,2,"5,3"
tmdsDcY2zwomgI,6,0,1,3,46,5,61,1,0,-1,1,4,4,0,2,"4,4"
tmdsDcY2zwomgI,7,0,1,3,73,5,64,1,0,-1,0,3,5,1,2,"5,3"
tmdsDcY2zwomgI,8,0,1,3,68,5,52,1,0,-1,0,3,5,1,2,"3,5"
tmdsDcY2zwomgI,9,0,1,3,32,5,27,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
tmdsDcY2zwomgI,10,0,1,3,49,5,66,1,0,-1,1,4,4,0,2,"4,4"
tmdsDcY2zwomgI,11,0,1,3,41,5,38,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
uHoTS2ROOLIs5h,0,1,1,4,0,4,0,1,0,-1,1,5,3,1,2,"5,3"
uHoTS2ROOLIs5h,1,1,1,4,0,4,0,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
uHoTS2ROOLIs5h,2,1,1,4,0,4,0,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
uHoTS2ROOLIs5h,3,1,1,4,42,4,48,0,0,0,0,4,4,1,2,"4,4"
uHoTS2ROOLIs5h,4,1,1,4,0,4,0,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
uHoTS2ROOLIs5h,5,1,1,4,0,4,0,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
uHoTS2ROOLIs5h,6,1,1,4,32,4,22,0,0,0,0,4,4,0,2,"4,4"
uHoTS2ROOLIs5h,7,1,1,4,48,4,42,0,0,0,0,4,4,1,2,"4,4"
uHoTS2ROOLIs5h,8,1,1,4,41,4,4,0,0,0,0,5,3,1,2,"3,5"
uHoTS2ROOLIs5h,9,1,1,4,42,4,0,0,1,1,-1,4,4,0,2,"4,4"
uHoTS2ROOLIs5h,10,1,1,4,42,4,12,1,0,-1,0,3,5,1,2,"3,5"
uHoTS2ROOLIs5h,11,1,1,4,12,4,41,0,0,0,0,3,5,1,2,"5,3"
uJKusy6bZo6nxr,0,0,1,5,2,3,46,0,0,0,0,4,4,0,2,"4,4"
uJKusy6bZo6nxr,1,0,1,5,0,3,0,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
uJKusy6bZo6nxr,2,0,1,5,56,3,73,0,1,0,-1,4,4,1,2,"4,4"
uJKusy6bZo6nxr,3,0,1,5,60,3,58,0,1,1,-1,4,4,1,2,"4,4"
uJKusy6bZo6nxr,4,0,1,5,59,3,52,0,1,1,-1,4,4,0,2,"4,4"
uJKusy6bZo6nxr,5,0,1,5,7,3,7,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
uJKusy6bZo6nxr,6,0,1,5,54,3,63,0,1,1,-1,3,5,1,2,"5,3"
uJKusy6bZo6nxr,7,0,1,5,0,3,38,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
uJKusy6bZo6nxr,8,0,1,5,62,3,59,0,1,1,-1,5,3,1,2,"5,3"
uJKusy6bZo6nxr,9,0,1,5,62,3,73,0,1,0,-1,5,3,1,2,"3,5"
uJKusy6bZo6nxr,10,0,1,5,36,3,39,0,1,0,-1,7,7,1,5,"3,2,2,2,2,3"
uJKusy6bZo6nxr,11,0,1,5,60,3,56,0,1,1,-1,3,5,1,2,"3,5"
uaeO7LcVVuS0Z1,0,0,1,4,46,4,41,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
uaeO7LcVVuS0Z1,1,0,1,4,74,4,71,0,0,0,0,4,4,1,2,"4,4"
uaeO7LcVVuS0Z1,2,0,1,4,68,4,71,0,1,0,-1,5,3,1,2,"5,3"
uaeO7LcVVuS0Z1,3,0,1,4,74,4,71,1,0,-1,1,4,4,0,2,"4,4"
uaeO7LcVVuS0Z1,4,0,1,4,29,4,46,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
uaeO7LcVVuS0Z1,5,0,1,4,71,4,64,0,1,1,-1,5,3,1,2,"3,5"
uaeO7LcVVuS0Z1,6,0,1,4,73,4,64,1,0,-1,0,3,5,1,2,"3,5"
uaeO7LcVVuS0Z1,7,0,1,4,68,4,71,1,0,-1,1,3,5,1,2,"5,3"
uaeO7LcVVuS0Z1,8,0,1,4,47,4,38,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
uaeO7LcVVuS0Z1,9,0,1,4,41,4,46,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
uaeO7LcVVuS0Z1,10,0,1,4,74,4,71,1,0,-1,1,4,4,0,2,"4,4"
uaeO7LcVVuS0Z1,11,0,1,4,71,4,74,0,0,0,0,4,4,1,2,"4,4"
ucChqUN1ymnylP,0,0,1,4,31,4,41,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
ucChqUN1ymnylP,1,0,1,4,52,4,63,0,0,0,0,3,5,1,2,"5,3"
ucChqUN1ymnylP,2,0,1,4,61,4,54,0,0,0,0,4,4,0,2,"4,4"
ucChqUN1ymnylP,3,0,1,4,63,4,62,0,0,0,0,4,4,0,2,"4,4"
ucChqUN1ymnylP,4,0,1,4,68,4,52,0,0,0,0,5,3,1,2,"5,3"
ucChqUN1ymnylP,5,0,1,4,71,4,74,0,0,0,0,4,4,1,2,"4,4"
ucChqUN1ymnylP,6,0,1,4,34,4,37,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
ucChqUN1ymnylP,7,0,1,4,71,4,74,0,0,0,0,4,4,1,2,"4,4"
ucChqUN1ymnylP,8,0,1,4,52,4,63,0,0,0,0,3,5,1,2,"3,5"
ucChqUN1ymnylP,9,0,1,4,63,4,52,0,0,0,0,5,3,1,2,"3,5"
ucChqUN1ymnylP,10,0,1,4,36,4,31,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
ucChqUN1ymnylP,11,0,1,4,48,4,41,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
uccX8B5f0br2b8,0,1,0,5,0,3,0,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
uccX8B5f0br2b8,1,1,0,5,42,3,4,0,0,0,0,4,4,1,2,"4,4"
uccX8B5f0br2b8,2,1,0,5,48,3,41,0,0,0,0,3,5,1,2,"3,5"
uccX8B5f0br2b8,3,1,0,5,33,3,0,1,0,-1,1,4,4,0,2,"4,4"
uccX8B5f0br2b8,4,1,0,5,0,3,0,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
uccX8B5f0br2b8,5,1,0,5,0,3,0,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
uccX8B5f0br2b8,6,1,0,5,48,3,46,0,0,0,0,3,5,1,2,"5,3"
uccX8B5f0br2b8,7,1,0,5,0,3,31,0,1,0,-1,5,3,1,2,"5,3"
uccX8B5f0br2b8,8,1,0,5,0,3,0,0,1,0,-1,7,7,1,5,"3,2,2,2,2,3"
